ANZSCO code,Occupation,Year,Metric,Value
8416,Mixed Crop and Livestock Farm Workers,2021,Employment,2600.0
8419,"Other Farm, Forestry and Garden Workers",2021,Employment,8100.0
8511,Fast Food Cooks,2021,Employment,56900.0
8512,Food Trades Assistants,2021,Employment,8000.0
8513,Kitchenhands,2021,Employment,128100.0
8911,Freight and Furniture Handlers,2021,Employment,11900.0
8912,Shelf Fillers,2021,Employment,74500.0
8991,Caretakers,2021,Employment,5200.0
8992,Deck and Fishing Hands,2021,Employment,6000.0
8993,Handypersons,2021,Employment,36300.0
8994,Motor Vehicle Parts and Accessories Fitters,2021,Employment,11000.0
8995,Printing Assistants and Table Workers,2021,Employment,1400.0
8996,Recycling and Rubbish Collectors,2021,Employment,2500.0
8997,Vending Machine Attendants,2021,Employment,5900.0
8999,Other Miscellaneous Labourers,2021,Employment,64900.0
1111,Chief Executives and Managing Directors,2026,Projected Employment level,44200.0
1112,General Managers,2026,Projected Employment level,95700.0
1113,Legislators,2026,Projected Employment level,2600.0
1211,Aquaculture Farmers,2026,Projected Employment level,3800.0
1212,Crop Farmers,2026,Projected Employment level,37300.0
1213,Livestock Farmers,2026,Projected Employment level,103200.0
1214,Mixed Crop and Livestock Farmers,2026,Projected Employment level,27800.0
1311,"Advertising, Public Relations and Sales Manager",2026,Projected Employment level,172400.0
1321,Corporate Services Managers,2026,Projected Employment level,16300.0
1322,Finance Managers,2026,Projected Employment level,81500.0
1323,Human Resource Managers,2026,Projected Employment level,137100.0
1324,Policy and Planning Managers,2026,Projected Employment level,28000.0
1332,Engineering Managers,2026,Projected Employment level,26900.0
1333,"Importers, Exporters and Wholesalers",2026,Projected Employment level,19900.0
1336,"Supply, Distribution and Procurement Managers",2026,Projected Employment level,47000.0
1341,Child Care Centre Managers,2026,Projected Employment level,18700.0
1342,Health and Welfare Services Managers,2026,Projected Employment level,45300.0
1343,School Principals,2026,Projected Employment level,24900.0
1344,Other Education Managers,2026,Projected Employment level,23100.0
1351,ICT Managers,2026,Projected Employment level,95600.0
1391,Commissioned Officers (Management),2026,Projected Employment level,6900.0
1392,Senior Non-Commissioned Defence Force Officers,2026,Projected Employment level,0
1399,Other Specialist Managers,2026,Projected Employment level,75500.0
1411,Cafe and Restaurant Managers,2026,Projected Employment level,81400.0
1412,Caravan Park and Camping Ground Managers,2026,Projected Employment level,4400.0
1413,Hotel and Motel Managers,2026,Projected Employment level,19000.0
1414,Licensed Club Managers,2026,Projected Employment level,5400.0
1419,Other Accommodation and Hospitality Managers,2026,Projected Employment level,9900.0
1421,Retail Managers,2026,Projected Employment level,235100.0
1491,"Amusement, Fitness and Sports Centre Managers",2026,Projected Employment level,9700.0
1492,"Call, Contact Centre & Customer Service Managers",2026,Projected Employment level,43600.0
1493,Conference and Event Organisers,2026,Projected Employment level,24300.0
1494,Transport Services Managers,2026,Projected Employment level,11700.0
1499,"Other Hospitality, Retail and Service Managers",2026,Projected Employment level,104500.0
2111,"Actors, Dancers and Other Entertainers",2026,Projected Employment level,3500.0
2112,Music Professionals,2026,Projected Employment level,27100.0
2113,Photographers,2026,Projected Employment level,14800.0
2114,Visual Arts and Crafts Professionals,2026,Projected Employment level,17800.0
2121,"Artistic Directors, Media Producers & Presenters",2026,Projected Employment level,13000.0
2122,"Authors, and Book and Script Editors",2026,Projected Employment level,7400.0
2123,"Film, Television, Radio and Stage Directors",2026,Projected Employment level,17400.0
2124,Journalists and Other Writers,2026,Projected Employment level,17500.0
2211,Accountants,2026,Projected Employment level,212800.0
2212,"Auditors, Company Secretaries and Corporate Treasurers",2026,Projected Employment level,44000.0
2221,Financial Brokers,2026,Projected Employment level,48000.0
2222,Financial Dealers,2026,Projected Employment level,21000.0
2223,Financial Investment Advisers and Managers,2026,Projected Employment level,68800.0
2231,Human Resource Professionals,2026,Projected Employment level,89100.0
2232,ICT Trainers,2026,Projected Employment level,1100.0
2233,Training and Development Professionals,2026,Projected Employment level,23300.0
2241,"Actuaries, Mathematicians and Statisticians",2026,Projected Employment level,18500.0
2242,"Archivists, Curators and Records Managers",2026,Projected Employment level,6100.0
2243,Economists,2026,Projected Employment level,6700.0
2244,Intelligence and Policy Analysts,2026,Projected Employment level,31000.0
2245,Land Economists and Valuers,2026,Projected Employment level,14800.0
2246,Librarians,2026,Projected Employment level,11700.0
2247,Management and Organisation Analysts,2026,Projected Employment level,115600.0
2249,Other Information and Organisation Professionals,2026,Projected Employment level,63800.0
2251,Advertising and Marketing Professionals,2026,Projected Employment level,89300.0
2252,ICT Sales Professionals,2026,Projected Employment level,12800.0
2253,Public Relations Professionals,2026,Projected Employment level,21600.0
2254,Technical Sales Representatives,2026,Projected Employment level,30100.0
2311,Air Transport Professionals,2026,Projected Employment level,16500.0
2312,Marine Transport Professionals,2026,Projected Employment level,12700.0
2321,Architects and Landscape Architects,2026,Projected Employment level,30800.0
2322,Surveyors and Spatial Scientists,2026,Projected Employment level,16800.0
2323,"Fashion, Industrial and Jewellery Designers",2026,Projected Employment level,17700.0
2324,"Graphic and Web Designers, and Illustrators",2026,Projected Employment level,78100.0
2325,Interior Designers,2026,Projected Employment level,27200.0
2326,Urban and Regional Planners,2026,Projected Employment level,16200.0
2331,Chemical and Materials Engineers,2026,Projected Employment level,7600.0
2332,Civil Engineering Professionals,2026,Projected Employment level,73600.0
2333,Electrical Engineers,2026,Projected Employment level,30500.0
2334,Electronics Engineers,2026,Projected Employment level,4400.0
2335,"Industrial, Mechanical and Production Engineers",2026,Projected Employment level,28800.0
2336,Mining Engineers,2026,Projected Employment level,18800.0
2339,Other Engineering Professionals,2026,Projected Employment level,14400.0
2341,Agricultural and Forestry Scientists,2026,Projected Employment level,8600.0
2342,"Chemists, and Food and Wine Scientists",2026,Projected Employment level,15000.0
2343,Environmental Scientists,2026,Projected Employment level,23600.0
2344,"Geologists, Geophysicists and Hydrogeologists",2026,Projected Employment level,8400.0
2345,Life Scientists,2026,Projected Employment level,12100.0
2346,Medical Laboratory Scientists,2026,Projected Employment level,28400.0
2347,Veterinarians,2026,Projected Employment level,11400.0
2349,Other Natural and Physical Science Professionals,2026,Projected Employment level,11300.0
2411,Early Childhood (Pre-primary School) Teachers,2026,Projected Employment level,59900.0
2412,Primary School Teachers,2026,Projected Employment level,157300.0
2413,Middle School Teachers,2026,Projected Employment level,4600.0
2414,Secondary School Teachers,2026,Projected Employment level,160100.0
2415,Special Education Teachers,2026,Projected Employment level,34300.0
2421,University Lecturers and Tutors,2026,Projected Employment level,74200.0
2422,Vocational Education Teachers,2026,Projected Employment level,40600.0
2491,Education Advisers and Reviewers,2026,Projected Employment level,34700.0
2492,Private Tutors and Teachers,2026,Projected Employment level,55800.0
2493,Teachers of English to Speakers of Other Languages,2026,Projected Employment level,2100.0
2511,Nutrition Professionals,2026,Projected Employment level,8500.0
2512,Medical Imaging Professionals,2026,Projected Employment level,18200.0
2513,Occupational & Environmental Health Professionals,2026,Projected Employment level,33100.0
2514,Optometrists and Orthoptists,2026,Projected Employment level,11400.0
2515,Pharmacists,2026,Projected Employment level,37700.0
2519,Other Health Diagnostic & Promotion Professionals,2026,Projected Employment level,9500.0
2521,Chiropractors and Osteopaths,2026,Projected Employment level,13000.0
2522,Complementary Health Therapists,2026,Projected Employment level,8000.0
2523,Dental Practitioners,2026,Projected Employment level,22300.0
2524,Occupational Therapists,2026,Projected Employment level,25600.0
2525,Physiotherapists,2026,Projected Employment level,42200.0
2526,Podiatrists,2026,Projected Employment level,8500.0
2527,Audiologists and Speech Pathologists,2026,Projected Employment level,16600.0
2531,General Practitioners and Resident Medical Officers,2026,Projected Employment level,67800.0
2532,Anaesthetists,2026,Projected Employment level,6000.0
2533,Specialist Physicians,2026,Projected Employment level,22600.0
2534,Psychiatrists,2026,Projected Employment level,5900.0
2535,Surgeons,2026,Projected Employment level,9200.0
2539,Other Medical Practitioners,2026,Projected Employment level,19300.0
2541,Midwives,2026,Projected Employment level,19300.0
2542,Nurse Educators and Researchers,2026,Projected Employment level,8300.0
2543,Nurse Managers,2026,Projected Employment level,22600.0
2544,Registered Nurses,2026,Projected Employment level,331200.0
2611,ICT Business and Systems Analysts,2026,Projected Employment level,51200.0
2612,Multimedia Specialists and Web Developers,2026,Projected Employment level,15600.0
2613,Software and Applications Programmers,2026,Projected Employment level,198400.0
2621,Database & Systems Administrators & ICT Security,2026,Projected Employment level,104000.0
2631,Computer Network Professionals,2026,Projected Employment level,43200.0
2632,ICT Support and Test Engineers,2026,Projected Employment level,15700.0
2633,Telecommunications Engineering Professionals,2026,Projected Employment level,20800.0
2711,Barristers,2026,Projected Employment level,11100.0
2712,Judicial and Other Legal Professionals,2026,Projected Employment level,13800.0
2713,Solicitors,2026,Projected Employment level,117700.0
2721,Counsellors,2026,Projected Employment level,27800.0
2722,Ministers of Religion,2026,Projected Employment level,22800.0
2723,Psychologists and Psychotherapists,2026,Projected Employment level,35100.0
2724,Social Professionals,2026,Projected Employment level,17000.0
2725,Social Workers,2026,Projected Employment level,49300.0
2726,"Welfare, Recreation and Community Arts Workers",2026,Projected Employment level,51200.0
3111,Agricultural Technicians,2026,Projected Employment level,1900.0
3112,Medical Technicians,2026,Projected Employment level,42400.0
3113,Primary Products Inspectors,2026,Projected Employment level,2300.0
3114,Science Technicians,2026,Projected Employment level,22300.0
3121,"Architectural, Building & Surveying Technicians",2026,Projected Employment level,82200.0
3122,Civil Engineering Draftspersons and Technicians,2026,Projected Employment level,25700.0
3123,"Electrical Engineering Draftspersons, Technicians",2026,Projected Employment level,10100.0
3124,"Electronic Engineering Draftspersons, Technicians",2026,Projected Employment level,4800.0
3125,"Mechanical Engineering Draftspersons, Technicians",2026,Projected Employment level,7200.0
3126,Safety Inspectors,2026,Projected Employment level,7600.0
3129,Other Building and Engineering Technicians,2026,Projected Employment level,33100.0
3131,ICT Support Technicians,2026,Projected Employment level,94200.0
3132,Telecommunications Technical Specialists,2026,Projected Employment level,4500.0
3211,Automotive Electricians,2026,Projected Employment level,7400.0
3212,Motor Mechanics,2026,Projected Employment level,110600.0
3221,"Metal Casting, Forging & Finishing Trades",2026,Projected Employment level,3900.0
3222,Sheetmetal Trades Workers,2026,Projected Employment level,4400.0
3223,Structural Steel and Welding Trades Workers,2026,Projected Employment level,68300.0
3231,Aircraft Maintenance Engineers,2026,Projected Employment level,9400.0
3232,Metal Fitters and Machinists,2026,Projected Employment level,118500.0
3233,Precision Metal Trades Workers,2026,Projected Employment level,6200.0
3234,Toolmakers and Engineering Patternmakers,2026,Projected Employment level,2700.0
3241,Panelbeaters,2026,Projected Employment level,10900.0
3242,Vehicle Body Builders and Trimmers,2026,Projected Employment level,9400.0
3243,Vehicle Painters,2026,Projected Employment level,15900.0
3311,Bricklayers and Stonemasons,2026,Projected Employment level,25000.0
3312,Carpenters and Joiners,2026,Projected Employment level,134000.0
3321,Floor Finishers,2026,Projected Employment level,11700.0
3322,Painting Trades Workers,2026,Projected Employment level,45200.0
3331,Glaziers,2026,Projected Employment level,8900.0
3332,Plasterers,2026,Projected Employment level,25200.0
3333,Roof Tilers,2026,Projected Employment level,9100.0
3334,Wall and Floor Tilers,2026,Projected Employment level,16600.0
3341,Plumbers,2026,Projected Employment level,100300.0
3411,Electricians,2026,Projected Employment level,157700.0
3421,Airconditioning and Refrigeration Mechanics,2026,Projected Employment level,30800.0
3422,Electrical Distribution Trades Workers,2026,Projected Employment level,9600.0
3423,Electronics Trades Workers,2026,Projected Employment level,20100.0
3424,Telecommunications Trades Workers,2026,Projected Employment level,14700.0
3511,Bakers and Pastrycooks,2026,Projected Employment level,30800.0
3512,Butchers and Smallgoods Makers,2026,Projected Employment level,9200.0
3513,Chefs,2026,Projected Employment level,92300.0
3514,Cooks,2026,Projected Employment level,45200.0
3611,Animal Attendants and Trainers,2026,Projected Employment level,23800.0
3612,Shearers,2026,Projected Employment level,4100.0
3613,Veterinary Nurses,2026,Projected Employment level,17800.0
3621,Florists,2026,Projected Employment level,6100.0
3622,Gardeners,2026,Projected Employment level,88000.0
3623,Greenkeepers,2026,Projected Employment level,20100.0
3624,Nurserypersons,2026,Projected Employment level,3000.0
3911,Hairdressers,2026,Projected Employment level,69600.0
3921,"Binders, Finishers and Screen Printers",2026,Projected Employment level,4100.0
3922,Graphic Pre-press Trades Workers,2026,Projected Employment level,2100.0
3923,Printers,2026,Projected Employment level,5900.0
3931,Canvas and Leather Goods Makers,2026,Projected Employment level,1500.0
3932,Clothing Trades Workers,2026,Projected Employment level,9000.0
3933,Upholsterers,2026,Projected Employment level,4700.0
3941,Cabinetmakers,2026,Projected Employment level,29000.0
3942,Wood Machinists and Other Wood Trades Workers,2026,Projected Employment level,3200.0
3991,Boat Builders and Shipwrights,2026,Projected Employment level,5100.0
3992,"Chemical, Gas, Petroleum & Power Plant Operators",2026,Projected Employment level,9900.0
3993,"Gallery, Library and Museum Technicians",2026,Projected Employment level,8500.0
3994,Jewellers,2026,Projected Employment level,1200.0
3995,Performing Arts Technicians,2026,Projected Employment level,19600.0
3996,Signwriters,2026,Projected Employment level,5600.0
3999,Other Technicians and Trades Workers,2026,Projected Employment level,22100.0
4111,Ambulance Officers and Paramedics,2026,Projected Employment level,21000.0
4112,"Dental Hygienists, Technicians and Therapists",2026,Projected Employment level,7300.0
